"","X.strike.","X.strikedate.","X.nummentions."
"1","strike","strikedate","nummentions"
"5041","353","18923","1507"
"5042","353","18924","2180"
"5043","353","18925","2149"
"5044","353","18926","2200"
"5045","353","18927","1996"
"5046","353","18928","1901"
"5047","353","18929","1966"
"5048","353","18930","1468"
"5049","353","18931","1524"
"5050","353","18932","2080"
"5051","353","18933","1983"
"5052","353","18934","2007"
"5053","353","18935","1720"
"5054","353","18936","1525"
"5055","353","18937","1571"
"5056","353","18938","1868"
"5057","353","18939","1877"
"5058","353","18940","1880"
"5059","353","18941","2014"
"5060","353","18942","2049"
"5061","353","18943","1972"
"5062","353","18944","1787"
"5063","353","18945","1933"
"5064","353","18946","2146"
"5065","353","18947","2577"
"5066","353","18948","2223"
"5067","353","18949","1984"
"5068","353","18950","2350"
"5069","353","18951","1836"
"5070","353","18952","1875"
"5071","353","18953","2252"
"5072","353","18954","2180"
"5073","353","18955","2156"
"5074","353","18956","1713"
"5075","353","18957","1826"
"5076","353","18958","2251"
"5077","353","18959","1938"
"5078","353","18960","2292"
"5079","353","18961","2031"
"5080","353","18962","2628"
"5081","353","18963","2127"
"5082","353","18964","2310"
"5083","353","18965","1983"
"5084","353","18966","2205"
"5085","353","18967","2073"
"5086","353","18968","1699"
"5087","353","18969","2084"
"5088","353","18970","2024"
"5089","353","18971","2"
"5090","353","18972","0"
"5091","353","18973","0"
"5092","353","18974","0"
"5093","353","18975","0"
"5094","353","18976","0"
"5095","353","18977","0"
"5096","353","18978","0"
"5097","353","18979","0"
"5098","354","18888","404"
"5099","354","18889","539"
"5100","354","18890","488"
"5101","354","18891","668"
"5102","354","18892","451"
"5103","354","18893","423"
"5104","354","18894","501"
"5105","354","18895","366"
"5106","354","18896","496"
"5107","354","18897","412"
"5108","354","18898","507"
"5109","354","18899","584"
"5110","354","18900","714"
"5111","354","18901","547"
"5112","354","18902","583"
"5113","354","18903","584"
"5114","354","18904","610"
"5115","354","18905","554"
"5116","354","18906","661"
"5117","354","18907","757"
"5118","354","18908","749"
"5119","354","18909","650"
"5120","354","18910","649"
"5121","354","18911","727"
"5122","354","18912","871"
"5123","354","18913","901"
"5124","354","18914","1039"
"5125","354","18915","874"
"5126","354","18916","1412"
"5127","354","18917","1098"
"5128","354","18918","1334"
"5129","354","18919","1608"
"5130","354","18920","1542"
"5131","354","18921","1616"
"5132","354","18922","2275"
"5133","354","18923","1507"
"5134","354","18924","2180"
"5135","354","18925","2149"
"5136","354","18926","2200"
"5137","354","18927","1996"
"5138","354","18928","1901"
"5139","354","18929","1966"
"5140","354","18930","1468"
"5141","354","18931","1524"
"5142","354","18932","2080"
"5143","354","18933","1983"
"5144","354","18934","2007"
"5145","354","18935","1720"
"5146","354","18936","1525"
"5147","354","18937","1571"
"5148","354","18938","1868"
"5149","354","18939","1877"
"5150","354","18940","1880"
"5151","354","18941","2014"
"5152","354","18942","2049"
"5153","354","18943","1972"
"5154","354","18944","1787"
"5155","354","18945","1933"
"5156","354","18946","2146"
"5157","354","18947","2577"
"5158","354","18948","2223"
"5159","354","18949","1984"
"5160","354","18950","2350"
"5161","354","18951","1836"
"5162","354","18952","1875"
"5163","354","18953","2252"
"5164","354","18954","2180"
"5165","354","18955","2156"
"5166","354","18956","1713"
"5167","354","18957","1826"
"5168","354","18958","2251"
"5169","354","18959","1938"
"5170","354","18960","2292"
"5171","354","18961","2031"
"5172","354","18962","2628"
"5173","354","18963","2127"
"5174","354","18964","2310"
"5175","354","18965","1983"
"5176","354","18966","2205"
"5177","354","18967","2073"
"5178","354","18968","1699"
"5179","354","18969","2084"
"5180","354","18970","2024"
"5181","354","18971","2"
"5182","354","18972","0"
"5183","354","18973","0"
"5184","354","18974","0"
"5185","354","18975","0"
"5186","354","18976","0"
"5187","354","18977","0"
"5188","354","18978","0"
"5189","354","18979","0"
"5190","355","18888","404"
"5191","355","18889","539"
"5192","355","18890","488"
"5193","355","18891","668"
"5194","355","18892","451"
"5195","355","18893","423"
"5196","355","18894","501"
"5197","355","18895","366"
"5198","355","18896","496"
"5199","355","18897","412"
"5200","355","18898","507"
"5201","355","18899","584"
"5202","355","18900","714"
"5203","355","18901","547"
"5204","355","18902","583"
"5205","355","18903","584"
"5206","355","18904","610"
"5207","355","18905","554"
"5208","355","18906","661"
"5209","355","18907","757"
"5210","355","18908","749"
"5211","355","18909","650"
"5212","355","18910","649"
"5213","355","18911","727"
"5214","355","18912","871"
"5215","355","18913","901"
"5216","355","18914","1039"
"5217","355","18915","874"
"5218","355","18916","1412"
"5219","355","18917","1098"
"5220","355","18918","1334"
"5221","355","18919","1608"
"5222","355","18920","1542"
"5223","355","18921","1616"
"5224","355","18922","2275"
"5225","355","18923","1507"
"5226","355","18924","2180"
"5227","355","18925","2149"
"5228","355","18926","2200"
"5229","355","18927","1996"
"5230","355","18928","1901"
"5231","355","18929","1966"
"5232","355","18930","1468"
"5233","355","18931","1524"
"5234","355","18932","2080"
"5235","355","18933","1983"
"5236","355","18934","2007"
"5237","355","18935","1720"
"5238","355","18936","1525"
"5239","355","18937","1571"
"5240","355","18938","1868"
"5241","355","18939","1877"
"5242","355","18940","1880"
"5243","355","18941","2014"
"5244","355","18942","2049"
"5245","355","18943","1972"
"5246","355","18944","1787"
"5247","355","18945","1933"
"5248","355","18946","2146"
"5249","355","18947","2577"
"5250","355","18948","2223"
"5251","355","18949","1984"
"5252","355","18950","2350"
"5253","355","18951","1836"
"5254","355","18952","1875"
"5255","355","18953","2252"
"5256","355","18954","2180"
"5257","355","18955","2156"
"5258","355","18956","1713"
"5259","355","18957","1826"
"5260","355","18958","2251"
"5261","355","18959","1938"
"5262","355","18960","2292"
"5263","355","18961","2031"
"5264","355","18962","2628"
"5265","355","18963","2127"
"5266","355","18964","2310"
"5267","355","18965","1983"
"5268","355","18966","2205"
"5269","355","18967","2073"
"5270","355","18968","1699"
"5271","355","18969","2084"
"5272","355","18970","2024"
"5273","355","18971","2"
"5274","355","18972","0"
"5275","355","18973","0"
"5276","355","18974","0"
"5277","355","18975","0"
"5278","355","18976","0"
"5279","355","18977","0"
"5280","355","18978","0"
"5281","355","18979","0"
"5282","356","18887","77"
"5283","357","18886","581"
"5284","357","18887","504"
"5285","357","18888","411"
"5286","357","18889","543"
"5287","357","18890","492"
"5288","357","18891","678"
"5289","357","18892","451"
"5290","357","18893","426"
"5291","357","18894","500"
"5292","357","18895","379"
"5293","357","18896","494"
"5294","357","18897","412"
"5295","357","18898","513"
"5296","357","18899","590"
"5297","357","18900","729"
"5298","357","18901","549"
"5299","357","18902","596"
"5300","357","18903","595"
"5301","357","18904","615"
"5302","357","18905","558"
"5303","358","18886","581"
"5304","358","18887","504"
"5305","358","18888","411"
"5306","358","18889","543"
"5307","358","18890","492"
"5308","358","18891","678"
"5309","358","18892","451"
"5310","358","18893","426"
"5311","358","18894","500"
"5312","358","18895","379"
"5313","358","18896","494"
"5314","358","18897","412"
"5315","358","18898","513"
"5316","358","18899","590"
"5317","358","18900","729"
"5318","358","18901","549"
"5319","358","18902","596"
"5320","358","18903","595"
"5321","358","18904","615"
"5322","358","18905","558"
"5323","359","18886","581"
"5324","359","18887","504"
"5325","359","18888","411"
"5326","359","18889","543"
"5327","359","18890","492"
"5328","359","18891","678"
"5329","359","18892","451"
"5330","359","18893","426"
"5331","359","18894","500"
"5332","359","18895","379"
"5333","359","18896","494"
"5334","359","18897","412"
"5335","359","18898","513"
"5336","359","18899","590"
"5337","359","18900","729"
"5338","359","18901","549"
"5339","359","18902","596"
"5340","359","18903","595"
"5341","359","18904","615"
"5342","359","18905","558"
"5343","360","18886","599"
"5344","361","18886","102"
"5345","362","18886","277"
"5346","363","18885","211"
"5347","364","18885","489"
"5348","365","18885","479"
"5349","366","18885","276"
"5350","367","18885","646"
"5351","368","18884","75"
"5352","369","18884","218"
"5353","370","18884","36"
"5354","371","18884","424"
"5355","372","18884","209"
"5356","373","18884","23"
"5357","374","18884","432"
"5358","375","18884","428"
"5359","376","18883","57"
"5360","376","18884","35"
"5361","376","18885","44"
"5362","376","18886","53"
"5363","376","18887","37"
"5364","376","18888","32"
"5365","376","18889","62"
"5366","376","18890","45"
"5367","376","18891","74"
"5368","376","18892","45"
"5369","376","18893","39"
"5370","376","18894","35"
"5371","376","18895","36"
"5372","376","18896","52"
"5373","376","18897","54"
"5374","376","18898","62"
"5375","376","18899","51"
"5376","376","18900","66"
"5377","376","18901","61"
"5378","376","18902","65"
"5379","376","18903","60"
"5380","376","18904","48"
"5381","376","18905","57"
"5382","376","18906","61"
"5383","376","18907","68"
"5384","376","18908","45"
"5385","376","18909","66"
"5386","376","18910","58"
"5387","376","18911","90"
"5388","376","18912","87"
"5389","376","18913","76"
"5390","376","18914","97"
"5391","376","18915","76"
"5392","376","18916","116"
"5393","376","18917","120"
"5394","376","18918","141"
"5395","376","18919","160"
"5396","377","18883","1297"
"5397","378","18883","1022"
"5398","379","18883","1022"
"5399","380","18883","1022"
"5400","381","18883","1022"
"5401","382","18882","541"
"5402","383","18881","39"
"5403","383","18882","106"
"5404","383","18883","128"
"5405","383","18884","38"
"5406","383","18885","59"
"5407","383","18886","91"
"5408","383","18887","72"
"5409","383","18888","82"
"5410","383","18889","83"
"5411","383","18890","105"
"5412","383","18891","91"
"5413","383","18892","65"
"5414","383","18893","63"
"5415","383","18894","59"
"5416","383","18895","81"
"5417","383","18896","73"
"5418","383","18897","67"
"5419","383","18898","85"
"5420","383","18899","115"
"5421","383","18900","100"
"5422","383","18901","80"
"5423","383","18902","123"
"5424","383","18903","101"
"5425","383","18904","90"
"5426","383","18905","80"
"5427","383","18906","110"
"5428","383","18907","112"
"5429","383","18908","90"
"5430","383","18909","89"
"5431","383","18910","151"
"5432","383","18911","182"
"5433","383","18912","149"
"5434","383","18913","136"
"5435","383","18914","167"
"5436","383","18915","196"
"5437","383","18916","234"
"5438","383","18917","194"
"5439","383","18918","252"
"5440","383","18919","233"
"5441","383","18920","241"
"5442","383","18921","270"
"5443","383","18922","376"
"5444","383","18923","250"
"5445","384","18880","125"
"5446","385","18880","582"
"5447","386","18880","489"
"5448","387","18879","37"
"5449","387","18880","35"
"5450","387","18881","27"
"5451","387","18882","63"
"5452","387","18883","77"
"5453","387","18884","36"
"5454","387","18885","49"
"5455","387","18886","71"
"5456","388","18879","492"
"5457","389","18876","192"
"5458","390","18876","63"
"5459","391","18876","54"
"5460","392","18876","167"
"5461","393","18876","402"
"5462","394","18875","601"
"5463","395","18875","161"
"5464","396","18874","42"
"5465","397","18873","385"
"5466","398","18873","20"
"5467","399","18872","326"
"5468","399","18873","363"
"5469","400","18872","47"
"5470","401","18872","234"
"5471","402","18872","196"
"5472","403","18872","16"
"5473","403","18873","24"
"5474","403","18874","31"
"5475","403","18875","27"
"5476","403","18876","23"
"5477","403","18877","44"
"5478","403","18878","25"
"5479","403","18879","27"
"5480","403","18880","32"
"5481","403","18881","19"
"5482","403","18882","45"
"5483","403","18883","49"
"5484","403","18884","33"
"5485","403","18885","46"
"5486","403","18886","39"
"5487","403","18887","36"
"5488","403","18888","42"
"5489","403","18889","51"
"5490","403","18890","31"
"5491","403","18891","62"
"5492","403","18892","29"
"5493","403","18893","37"
"5494","403","18894","34"
"5495","403","18895","35"
"5496","403","18896","24"
"5497","403","18897","59"
"5498","403","18898","39"
"5499","403","18899","45"
"5500","403","18900","61"
"5501","403","18901","45"
"5502","403","18902","39"
"5503","403","18903","57"
"5504","403","18904","45"
"5505","403","18905","45"
"5506","403","18906","61"
"5507","403","18907","42"
"5508","403","18908","49"
"5509","403","18909","80"
"5510","403","18910","66"
"5511","403","18911","65"
"5512","403","18912","67"
"5513","403","18913","74"
"5514","403","18914","80"
"5515","403","18915","79"
"5516","403","18916","130"
"5517","403","18917","110"
"5518","403","18918","104"
"5519","403","18919","134"
"5520","403","18920","161"
"5521","403","18921","162"
"5522","403","18922","298"
"5523","403","18923","190"
"5524","403","18924","189"
