"","Date","Date_MY","Users","Posts","Comments","Total","Men..20.years.and.over","Women..20.years.and.over","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"255","2014-04-24","2014-4",764,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"256","2014-04-25","2014-4",763,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"257","2014-04-26","2014-4",763,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"258","2014-04-27","2014-4",765,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"259","2014-04-28","2014-4",765,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"260","2014-04-29","2014-4",765,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"261","2014-04-30","2014-4",765,NA,NA,6.2,5.9,5.6,19.4,5.3,11.6,5.9,7.2
"262","2014-05-01","2014-5",765,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"263","2014-05-02","2014-5",767,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"264","2014-05-03","2014-5",766,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"265","2014-05-04","2014-5",767,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"266","2014-05-05","2014-5",766,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"267","2014-05-06","2014-5",766,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"268","2014-05-07","2014-5",766,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"269","2014-05-08","2014-5",766,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"270","2014-05-09","2014-5",769,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"271","2014-05-10","2014-5",782,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"272","2014-05-11","2014-5",784,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"273","2014-05-12","2014-5",786,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"274","2014-05-13","2014-5",786,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"275","2014-05-14","2014-5",789,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"276","2014-05-15","2014-5",789,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"277","2014-05-16","2014-5",788,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"278","2014-05-17","2014-5",787,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"279","2014-05-18","2014-5",789,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"280","2014-05-19","2014-5",789,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"281","2014-05-20","2014-5",790,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"282","2014-05-21","2014-5",789,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"283","2014-05-22","2014-5",789,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"284","2014-05-23","2014-5",791,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"285","2014-05-24","2014-5",791,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"286","2014-05-25","2014-5",793,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"287","2014-05-26","2014-5",793,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"288","2014-05-27","2014-5",793,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"289","2014-05-28","2014-5",795,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"290","2014-05-29","2014-5",796,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"291","2014-05-30","2014-5",798,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"292","2014-05-31","2014-5",800,NA,NA,6.3,5.9,5.8,19.3,5.4,11.4,5.7,7.7
"293","2014-06-01","2014-6",802,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"294","2014-06-02","2014-6",804,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"295","2014-06-03","2014-6",830,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"296","2014-06-04","2014-6",837,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"297","2014-06-05","2014-6",836,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"298","2014-06-06","2014-6",836,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"299","2014-06-07","2014-6",837,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"300","2014-06-08","2014-6",838,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"301","2014-06-09","2014-6",839,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"302","2014-06-10","2014-6",840,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"303","2014-06-11","2014-6",844,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"304","2014-06-12","2014-6",845,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"305","2014-06-13","2014-6",845,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"306","2014-06-14","2014-6",845,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"307","2014-06-15","2014-6",846,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"308","2014-06-16","2014-6",845,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"309","2014-06-17","2014-6",845,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"310","2014-06-18","2014-6",845,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"311","2014-06-19","2014-6",849,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"312","2014-06-20","2014-6",849,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"313","2014-06-21","2014-6",849,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"314","2014-06-22","2014-6",849,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"315","2014-06-23","2014-6",850,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"316","2014-06-24","2014-6",850,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"317","2014-06-25","2014-6",851,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"318","2014-06-26","2014-6",850,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"319","2014-06-27","2014-6",850,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"320","2014-06-28","2014-6",851,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"321","2014-06-29","2014-6",853,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"322","2014-06-30","2014-6",852,NA,NA,6.1,5.7,5.3,20.4,5.3,11,4.7,7.8
"323","2014-07-01","2014-7",852,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"324","2014-07-02","2014-7",853,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"325","2014-07-03","2014-7",855,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"326","2014-07-04","2014-7",858,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"327","2014-07-05","2014-7",858,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"328","2014-07-06","2014-7",860,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"329","2014-07-07","2014-7",859,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"330","2014-07-08","2014-7",859,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"331","2014-07-09","2014-7",860,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"332","2014-07-10","2014-7",860,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"333","2014-07-11","2014-7",861,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"334","2014-07-12","2014-7",863,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"335","2014-07-13","2014-7",863,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"336","2014-07-14","2014-7",860,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"337","2014-07-15","2014-7",861,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"338","2014-07-16","2014-7",862,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"339","2014-07-17","2014-7",865,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"340","2014-07-18","2014-7",872,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"341","2014-07-19","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"342","2014-07-20","2014-7",876,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"343","2014-07-21","2014-7",876,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"344","2014-07-22","2014-7",876,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"345","2014-07-23","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"346","2014-07-24","2014-7",873,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"347","2014-07-25","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"348","2014-07-26","2014-7",873,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"349","2014-07-27","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"350","2014-07-28","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"351","2014-07-29","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"352","2014-07-30","2014-7",874,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"353","2014-07-31","2014-7",875,NA,NA,6.2,5.7,5.6,20.3,5.3,11.6,4.2,7.7
"354","2014-08-01","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"355","2014-08-02","2014-8",874,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"356","2014-08-03","2014-8",874,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"357","2014-08-04","2014-8",874,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"358","2014-08-05","2014-8",874,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"359","2014-08-06","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"360","2014-08-07","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"361","2014-08-08","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"362","2014-08-09","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"363","2014-08-10","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"364","2014-08-11","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"365","2014-08-12","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"366","2014-08-13","2014-8",878,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"367","2014-08-14","2014-8",878,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"368","2014-08-15","2014-8",879,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"369","2014-08-16","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"370","2014-08-17","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"371","2014-08-18","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"372","2014-08-19","2014-8",876,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"373","2014-08-20","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"374","2014-08-21","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"375","2014-08-22","2014-8",878,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"376","2014-08-23","2014-8",877,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"377","2014-08-24","2014-8",879,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"378","2014-08-25","2014-8",879,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"379","2014-08-26","2014-8",879,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"380","2014-08-27","2014-8",879,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"381","2014-08-28","2014-8",879,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"382","2014-08-29","2014-8",880,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"383","2014-08-30","2014-8",881,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"384","2014-08-31","2014-8",881,NA,NA,6.1,5.7,5.6,19.4,5.3,11.4,4.5,7.4
"385","2014-09-01","2014-9",884,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"386","2014-09-02","2014-9",884,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"387","2014-09-03","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"388","2014-09-04","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"389","2014-09-05","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"390","2014-09-06","2014-9",884,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"391","2014-09-07","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"392","2014-09-08","2014-9",886,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"393","2014-09-09","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"394","2014-09-10","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"395","2014-09-11","2014-9",885,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"396","2014-09-12","2014-9",886,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"397","2014-09-13","2014-9",887,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"398","2014-09-14","2014-9",889,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"399","2014-09-15","2014-9",889,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"400","2014-09-16","2014-9",888,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"401","2014-09-17","2014-9",888,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"402","2014-09-18","2014-9",889,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"403","2014-09-19","2014-9",889,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"404","2014-09-20","2014-9",888,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"405","2014-09-21","2014-9",888,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"406","2014-09-22","2014-9",890,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"407","2014-09-23","2014-9",890,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"408","2014-09-24","2014-9",891,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"409","2014-09-25","2014-9",891,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"410","2014-09-26","2014-9",891,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"411","2014-09-27","2014-9",901,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"412","2014-09-28","2014-9",900,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"413","2014-09-29","2014-9",899,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"414","2014-09-30","2014-9",899,NA,NA,5.9,5.3,5.5,20.1,5.1,11,4.4,6.8
"415","2014-10-01","2014-10",900,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"416","2014-10-02","2014-10",900,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"417","2014-10-03","2014-10",900,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"418","2014-10-04","2014-10",901,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"419","2014-10-05","2014-10",903,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"420","2014-10-06","2014-10",903,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"421","2014-10-07","2014-10",903,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"422","2014-10-08","2014-10",905,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"423","2014-10-09","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"424","2014-10-10","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"425","2014-10-11","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"426","2014-10-12","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"427","2014-10-13","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"428","2014-10-14","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"429","2014-10-15","2014-10",905,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"430","2014-10-16","2014-10",904,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"431","2014-10-17","2014-10",905,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"432","2014-10-18","2014-10",906,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"433","2014-10-19","2014-10",907,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"434","2014-10-20","2014-10",908,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"435","2014-10-21","2014-10",909,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"436","2014-10-22","2014-10",910,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"437","2014-10-23","2014-10",911,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"438","2014-10-24","2014-10",914,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"439","2014-10-25","2014-10",914,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"440","2014-10-26","2014-10",914,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"441","2014-10-27","2014-10",915,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"442","2014-10-28","2014-10",914,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"443","2014-10-29","2014-10",915,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"444","2014-10-30","2014-10",915,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"445","2014-10-31","2014-10",915,NA,NA,5.7,5.1,5.4,18.7,4.9,10.6,5.1,6.8
"446","2014-11-01","2014-11",914,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"447","2014-11-02","2014-11",914,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"448","2014-11-03","2014-11",916,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"449","2014-11-04","2014-11",917,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"450","2014-11-05","2014-11",915,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"451","2014-11-06","2014-11",915,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"452","2014-11-07","2014-11",915,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"453","2014-11-08","2014-11",916,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"454","2014-11-09","2014-11",920,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"455","2014-11-10","2014-11",921,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"456","2014-11-11","2014-11",922,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"457","2014-11-12","2014-11",923,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"458","2014-11-13","2014-11",925,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"459","2014-11-14","2014-11",926,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"460","2014-11-15","2014-11",927,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"461","2014-11-16","2014-11",929,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"462","2014-11-17","2014-11",930,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"463","2014-11-18","2014-11",929,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"464","2014-11-19","2014-11",930,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"465","2014-11-20","2014-11",931,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"466","2014-11-21","2014-11",932,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"467","2014-11-22","2014-11",934,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"468","2014-11-23","2014-11",934,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"469","2014-11-24","2014-11",933,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"470","2014-11-25","2014-11",933,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"471","2014-11-26","2014-11",933,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"472","2014-11-27","2014-11",933,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"473","2014-11-28","2014-11",941,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"474","2014-11-29","2014-11",942,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"475","2014-11-30","2014-11",943,NA,NA,5.8,5.4,5.3,17.2,5,10.9,4.8,6.6
"476","2014-12-01","2014-12",942,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"477","2014-12-02","2014-12",944,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"478","2014-12-03","2014-12",946,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"479","2014-12-04","2014-12",946,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"480","2014-12-05","2014-12",946,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"481","2014-12-06","2014-12",947,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"482","2014-12-07","2014-12",948,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"483","2014-12-08","2014-12",948,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"484","2014-12-09","2014-12",949,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"485","2014-12-10","2014-12",950,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"486","2014-12-11","2014-12",951,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"487","2014-12-12","2014-12",951,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"488","2014-12-13","2014-12",954,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"489","2014-12-14","2014-12",956,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"490","2014-12-15","2014-12",957,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"491","2014-12-16","2014-12",957,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"492","2014-12-17","2014-12",959,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"493","2014-12-18","2014-12",960,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"494","2014-12-19","2014-12",960,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"495","2014-12-20","2014-12",959,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"496","2014-12-21","2014-12",958,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"497","2014-12-22","2014-12",959,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"498","2014-12-23","2014-12",959,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"499","2014-12-24","2014-12",959,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"500","2014-12-25","2014-12",961,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"501","2014-12-26","2014-12",961,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"502","2014-12-27","2014-12",961,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"503","2014-12-28","2014-12",964,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"504","2014-12-29","2014-12",965,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"505","2014-12-30","2014-12",967,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"506","2014-12-31","2014-12",973,NA,NA,5.6,5.2,5.1,16.9,4.7,10.6,4.4,6.4
"507","2015-01-01","2015-1",974,NA,NA,5.7,5.3,5,18.5,4.9,10.3,4,6.7
"508","2015-01-02","2015-1",974,NA,NA,5.7,5.3,5,18.5,4.9,10.3,4,6.7
"509","2015-01-03","2015-1",976,NA,NA,5.7,5.3,5,18.5,4.9,10.3,4,6.7
"510","2015-01-04","2015-1",977,NA,NA,5.7,5.3,5,18.5,4.9,10.3,4,6.7
