"","Date","Comments","Users","Posts","Total.Covid.Cases"
"2543","2020-07-29",523,143392,53,4370077
"2544","2020-07-30",749,143644,42,4428987
"2545","2020-07-31",684,143851,54,4493998
"2546","2020-08-01",663,144248,65,4560541
"2547","2020-08-02",NA,144503,NA,4628741
"2548","2020-08-03",578,144856,50,4685133
"2549","2020-08-04",653,145291,65,4736263
"2550","2020-08-05",570,145777,58,4781272
"2551","2020-08-06",682,146460,67,4832995
"2552","2020-08-07",603,146693,52,4888766
"2553","2020-08-08",961,147136,66,4943474
"2554","2020-08-09",624,147334,63,5005204
"2555","2020-08-10",1121,147939,61,5056892
"2556","2020-08-11",681,148571,65,5102894
"2557","2020-08-12",910,149054,69,5146475
"2558","2020-08-13",607,149383,64,5205420
"2559","2020-08-14",376,149755,39,5260499
"2560","2020-08-15",1025,150132,54,5312234
"2561","2020-08-16",627,150504,54,5368263
"2562","2020-08-17",644,150835,64,5419373
"2563","2020-08-18",761,151306,79,5460611
"2564","2020-08-19",909,151636,89,5502290
"2565","2020-08-20",861,152382,74,5543814
"2566","2020-08-21",710,152969,52,5590643
"2567","2020-08-22",667,153365,55,5637201
"2568","2020-08-23",884,153930,75,5684651
"2569","2020-08-24",962,154608,78,5726036
"2570","2020-08-25",660,155373,54,5762863
"2571","2020-08-26",376,155695,62,5798779
"2572","2020-08-27",NA,155945,NA,5839236
"2573","2020-08-28",NA,156573,NA,5886169
"2574","2020-08-29",NA,157719,NA,5933115
"2575","2020-08-30",133,157992,47,5979781
"2576","2020-08-31",NA,158817,NA,6020450
"2577","2020-09-01",321,159247,43,6056967
"2578","2020-09-02",507,159695,96,6096108
"2579","2020-09-03",512,160154,71,6134812
"2580","2020-09-04",546,160607,64,6179145
"2581","2020-09-05",571,160941,49,6224493
"2582","2020-09-06",597,161326,66,6275282
"2583","2020-09-07",761,161620,80,6316468
"2584","2020-09-08",629,162034,67,6350446
"2585","2020-09-09",388,162304,44,6375034
"2586","2020-09-10",NA,162626,NA,6403088
"2587","2020-09-11",NA,NA,NA,6438369
"2588","2020-09-12",NA,NA,NA,6477166
"2589","2020-09-13",NA,NA,NA,6521574
"2590","2020-09-14",NA,163817,NA,6561384
"2591","2020-09-15",NA,NA,NA,6594022
"2592","2020-09-16",NA,NA,NA,6628643
"2593","2020-09-17",NA,165541,NA,6665421
"2594","2020-09-18",NA,NA,NA,6709743
"2595","2020-09-19",NA,NA,NA,6754367
"2596","2020-09-20",NA,NA,NA,6802244
"2597","2020-09-21",NA,167451,NA,6844253
"2598","2020-09-22",NA,NA,NA,6878470
"2599","2020-09-23",NA,NA,NA,6920022
"2600","2020-09-24",NA,168927,NA,6969312
"2601","2020-09-25",NA,NA,NA,7011484
"2602","2020-09-26",NA,NA,NA,7057567
"2603","2020-09-27",27,NA,4,7107248
"2604","2020-09-28",869,171151,71,7148931
"2605","2020-09-29",536,171535,71,7184309
"2606","2020-09-30",606,171905,54,7223117
"2607","2020-10-01",583,172184,49,7261827
"2608","2020-10-02",572,172639,44,7308019
"2609","2020-10-03",460,173147,53,7355125
"2610","2020-10-04",814,173923,81,7406211
"2611","2020-10-05",700,174436,83,7453598
"2612","2020-10-06",729,175076,87,7489019
"2613","2020-10-07",835,175865,75,7530402
"2614","2020-10-08",658,176405,70,7571968
"2615","2020-10-09",494,176631,62,7626359
"2616","2020-10-10",465,176844,55,7681731
"2617","2020-10-11",805,177142,91,7740613
"2618","2020-10-12",856,178112,90,7794279
"2619","2020-10-13",1063,178485,67,7838903
"2620","2020-10-14",723,178923,81,7888143
"2621","2020-10-15",863,179375,65,7938436
"2622","2020-10-16",607,179758,66,7996325
"2623","2020-10-17",573,179932,63,8059472
"2624","2020-10-18",574,180375,44,8128628
"2625","2020-10-19",681,180795,48,8182538
"2626","2020-10-20",581,181142,51,8231092
"2627","2020-10-21",700,181466,73,8292796
"2628","2020-10-22",810,181848,65,8351526
"2629","2020-10-23",1524,183378,38,8420821
"2630","2020-10-24",736,184051,46,8495574
"2631","2020-10-25",726,184302,75,8578048
"2632","2020-10-26",482,NA,50,8653976
"2633","2020-10-27",556,NA,52,8719471
"2634","2020-10-28",555,NA,60,8789504
"2635","2020-10-29",694,NA,67,8864532
"2636","2020-10-30",742,185950,60,8949334
"2637","2020-10-31",550,NA,49,9040595
"2638","2020-11-01",527,NA,45,9138216
"2639","2020-11-02",658,NA,59,9230526
"2640","2020-11-03",374,NA,43,9372000
"2641","2020-11-04",331,187671,49,9459125
"2642","2020-11-05",398,187993,53,9557725
"2643","2020-11-06",386,188562,48,9672805
"2644","2020-11-07",428,188887,42,9795866
"2645","2020-11-08",526,189518,75,9929824
"2646","2020-11-09",555,189908,68,10058556
"2647","2020-11-10",864,190766,80,10170328
"2648","2020-11-11",662,191065,60,10294741
"2649","2020-11-12",694,191387,61,10441199
"2650","2020-11-13",609,191652,71,10594627
"2651","2020-11-14",755,191941,68,10757638
"2652","2020-11-15",1218,192422,78,10935314
"2653","2020-11-16",942,194165,74,11098543
"2654","2020-11-17",604,194616,75,11238027
"2655","2020-11-18",672,195033,73,11390134
"2656","2020-11-19",714,195267,60,11557601
"2657","2020-11-20",773,195861,67,11729486
"2658","2020-11-21",490,196801,52,11918693
"2659","2020-11-22",548,197065,77,12112112
"2660","2020-11-23",658,197293,72,12284745
"2661","2020-11-24",831,197489,85,12435308
"2662","2020-11-25",622,197785,66,12595818
"2663","2020-11-26",619,198259,55,12771249
"2664","2020-11-27",954,199272,60,12965021
"2665","2020-11-28",1109,200316,76,13109063
"2666","2020-11-29",883,200639,84,13273285
"2667","2020-11-30",1022,200866,90,13417197
"2668","2020-12-01",732,200889,69,13557612
"2669","2020-12-02",717,201677,69,13711073
"2670","2020-12-03",NA,NA,NA,13903165
"2671","2020-12-04",632,NA,75,14113992
"2672","2020-12-05",560,NA,51,14331995
"2673","2020-12-06",660,203118,54,14556221
"2674","2020-12-07",918,NA,68,14761040
"2675","2020-12-08",718,NA,71,14937565
"2676","2020-12-09",821,NA,60,15123389
"2677","2020-12-10",937,NA,79,15349438
"2678","2020-12-11",680,204711,59,15570262
"2679","2020-12-12",544,204974,63,15778365
"2680","2020-12-13",782,NA,64,16026279
"2681","2020-12-14",684,NA,61,16241844
"2682","2020-12-15",722,206182,78,16422110
"2683","2020-12-16",667,NA,92,16619421
"2684","2020-12-17",633,206709,92,16819228
"2685","2020-12-18",790,NA,88,17059653
"2686","2020-12-19",576,NA,63,17306473
"2687","2020-12-20",842,208885,65,17542787
"2688","2020-12-21",964,209104,64,17744142
"2689","2020-12-22",1177,209554,70,17931147
"2690","2020-12-23",1080,210041,60,18114497
"2691","2020-12-24",1015,210784,65,18313811
"2692","2020-12-25",763,211051,45,18541622
"2693","2020-12-26",782,211383,46,18742904
"2694","2020-12-27",622,211709,41,18901306
"2695","2020-12-28",708,212040,82,19050126
"2696","2020-12-29",733,212479,70,19203218
"2697","2020-12-30",928,213005,73,19382081
"2698","2020-12-31",735,213171,56,19591891
"2699","2021-01-01",466,213496,40,19829997
"2700","2021-01-02",1086,213926,68,20060235
"2701","2021-01-03",952,214407,87,20289327
"2702","2021-01-04",897,214751,85,20512998
"2703","2021-01-05",733,215085,86,20717977
"2704","2021-01-06",620,215491,61,20892517
"2705","2021-01-07",811,215878,78,21137266
"2706","2021-01-08",674,216240,56,21395250
"2707","2021-01-09",815,217093,56,21665737
"2708","2021-01-10",520,217386,77,21959313
"2709","2021-01-11",632,217743,90,22214127
"2710","2021-01-12",710,218308,77,22436625
"2711","2021-01-13",932,218927,86,22640820
"2712","2021-01-14",957,220167,90,22859264
"2713","2021-01-15",890,NA,80,23087482
"2714","2021-01-16",1332,NA,96,23311184
"2715","2021-01-17",1116,226577,90,23550314
"2716","2021-01-18",966,NA,92,23762533
"2717","2021-01-19",865,NA,102,23944648
"2718","2021-01-20",720,NA,87,24095644
"2719","2021-01-21",772,NA,96,24246876
"2720","2021-01-22",547,NA,74,24435593
"2721","2021-01-23",489,228982,72,24624407
"2722","2021-01-24",838,NA,68,24813895
"2723","2021-01-25",633,NA,68,24977910
"2724","2021-01-26",529,NA,79,25120974
"2725","2021-01-27",567,NA,74,25254623
"2726","2021-01-28",459,230515,77,25402187
"2727","2021-01-29",874,NA,55,25561712
"2728","2021-01-30",912,NA,71,25718106
"2729","2021-01-31",764,NA,65,25882046
"2730","2021-02-01",618,NA,71,26018789
"2731","2021-02-02",895,234052,106,26129953
"2732","2021-02-03",973,235023,106,26258264
"2733","2021-02-04",717,235297,77,26380386
"2734","2021-02-05",742,235584,82,26490553
"2735","2021-02-06",334,235980,70,26615377
"2736","2021-02-07",900,236326,85,26740424
"2737","2021-02-08",1061,237232,112,26848194
"2738","2021-02-09",832,237620,85,26939417
"2739","2021-02-10",792,237852,80,27021546
"2740","2021-02-11",1191,238866,70,27113349
"2741","2021-02-12",567,239129,67,27212482
"2742","2021-02-13",551,239604,57,27311293
"2743","2021-02-14",1127,239920,84,27408941
"2744","2021-02-15",NA,240328,NA,27493190
"2745","2021-02-16",731,240768,69,27559458
"2746","2021-02-17",688,241156,104,27617030
"2747","2021-02-18",719,241674,90,27674789
"2748","2021-02-19",841,242250,65,27739190
"2749","2021-02-20",914,242527,58,27807705
"2750","2021-02-21",915,242978,77,27880631
"2751","2021-02-22",694,243328,82,27946482
"2752","2021-02-23",1067,244129,107,28002008
"2753","2021-02-24",861,244735,114,28058178
"2754","2021-02-25",899,245361,105,28129094
"2755","2021-02-26",638,245606,75,28201779
"2756","2021-02-27",663,246127,81,28273563
"2757","2021-02-28",994,246547,103,28346919
"2758","2021-03-01",1220,246786,116,28414522
"2759","2021-03-02",1399,247676,91,28466005
"2760","2021-03-03",1423,248879,94,28516914
"2761","2021-03-04",817,249462,63,28571965
"2762","2021-03-05",654,249606,69,28637510
"2763","2021-03-06",707,249991,85,NA
"2764","2021-03-07",811,250427,79,28766829
"2765","2021-03-08",849,250891,70,28823957
"2766","2021-03-09",1213,251336,75,28867334
"2767","2021-03-10",1203,252091,81,28910231
"2768","2021-03-11",1003,252384,93,28964541
"2769","2021-03-12",1439,252848,70,29026381
"2770","2021-03-13",1048,253252,78,29086749
"2771","2021-03-14",1059,253634,76,29149354
"2772","2021-03-15",989,253914,86,29202535
"2773","2021-03-16",1091,254657,83,29249550
"2774","2021-03-17",850,255323,114,29292930
"2775","2021-03-18",1126,255565,99,29344913
"2776","2021-03-19",659,255929,72,29406916
"2777","2021-03-20",658,256102,86,29469539
"2778","2021-03-21",684,256373,70,29531459
"2779","2021-03-22",839,256613,91,29589514
"2780","2021-03-23",1074,256979,89,29634211
"2781","2021-03-24",1979,258974,112,29682616
"2782","2021-03-25",1331,260192,85,29740980
"2783","2021-03-26",NA,260519,NA,29807854
"2784","2021-03-27",703,260836,81,29873820
"2785","2021-03-28",2784,263824,90,29950217
"2786","2021-03-29",1529,264824,108,30012937
"2787","2021-03-30",1022,265326,88,30065375
"2788","2021-03-31",964,266033,81,30123011
"2789","2021-04-01",1381,266643,83,30185008
"2790","2021-04-02",1048,266937,67,30255990
"2791","2021-04-03",1051,267332,67,30329619
"2792","2021-04-04",990,268965,91,30398494
"2793","2021-04-05",1120,269894,120,30463551
"2794","2021-04-06",982,270307,96,30507636
"2795","2021-04-07",1260,271038,112,30564332
"2796","2021-04-08",1844,272198,96,30627137
"2797","2021-04-09",1395,272949,109,30703969
"2798","2021-04-10",841,273468,76,30778222
"2799","2021-04-11",969,274099,72,30856150
"2800","2021-04-12",1600,275426,127,30923088
"2801","2021-04-13",1547,276387,111,30975483
"2802","2021-04-14",978,277168,86,31037110
"2803","2021-04-15",1149,277864,88,31108810
"2804","2021-04-16",1110,278151,96,31180041
"2805","2021-04-17",1134,278777,72,31253398
"2806","2021-04-18",2743,280174,119,31323162
"2807","2021-04-19",1351,280706,81,31399852
"2808","2021-04-20",1423,281638,90,31447972
"2809","2021-04-21",1867,282250,131,31483399
"2810","2021-04-22",1413,282656,96,31541767
"2811","2021-04-23",1317,283207,95,31604749
"2812","2021-04-24",1688,284171,92,31665350
"2813","2021-04-25",1332,284620,84,31728940
"2814","2021-04-26",1247,285463,102,31780124
"2815","2021-04-27",2393,288539,126,31820016
"2816","2021-04-28",2248,289685,133,31850535
"2817","2021-04-29",1459,290423,115,31901181
"2818","2021-04-30",1384,291051,102,31955658
"2819","2021-05-01",1258,291821,93,32011823
"2820","2021-05-02",1198,292303,116,32066492
"2821","2021-05-03",1467,292827,135,32113982
"2822","2021-05-04",2748,294560,145,32150212
"2823","2021-05-05",2473,296913,154,32183223
"2824","2021-05-06",1724,297535,137,32226195
"2825","2021-05-07",1999,298244,136,32270927
"2826","2021-05-08",3071,299764,144,32313780
"2827","2021-05-09",2396,300488,174,32357973
"2828","2021-05-10",1853,301463,184,32394527
"2829","2021-05-11",1602,302239,154,32421532
"2830","2021-05-12",1961,302917,136,32446206
"2831","2021-05-13",2068,303942,139,32479672
"2832","2021-05-14",2666,305731,124,32515245
"2833","2021-05-15",3247,308398,133,32555987
"2834","2021-05-16",2378,309815,182,32591165
"2835","2021-05-17",1730,311213,162,32620634
"2836","2021-05-18",1776,311911,191,32641439
"2837","2021-05-19",1614,313083,147,32660894
"2838","2021-05-20",1864,313728,130,32688823
"2839","2021-05-21",1322,314292,112,32716484
"2840","2021-05-22",1826,315084,135,32744175
"2841","2021-05-23",1795,316445,135,32772260
"2842","2021-05-24",1415,317187,167,32794225
"2843","2021-05-25",1984,318139,152,32809844
"2844","2021-05-26",1837,319477,140,32825901
"2845","2021-05-27",1732,319899,156,32849550
"2846","2021-05-28",1886,320837,117,32873057
"2847","2021-05-29",2681,321779,109,32895450
"2848","2021-05-30",1893,322650,132,32919721
"2849","2021-05-31",1748,323163,135,32935756
"2850","2021-06-01",1937,323824,162,32947679
"2851","2021-06-02",1725,324458,138,32956637
"2852","2021-06-03",1651,324926,145,32965494
"2853","2021-06-04",2085,325269,140,32981583
"2854","2021-06-05",1974,326764,128,33000122
"2855","2021-06-06",1483,327204,158,33018640
"2856","2021-06-07",1746,327487,149,33033333
"2857","2021-06-08",1649,328449,194,33044236
"2858","2021-06-09",2391,329968,180,33054176
"2859","2021-06-10",1706,331022,193,33068689
"2860","2021-06-11",1999,331666,133,33088138
"2861","2021-06-12",1826,332102,131,33104100
"2862","2021-06-13",1497,332784,154,33118052
"2863","2021-06-14",1794,333416,158,33130444
"2864","2021-06-15",1472,334047,170,33138985
"2865","2021-06-16",1441,334595,162,33147240
"2866","2021-06-17",1867,335179,162,33160028
"2867","2021-06-18",2325,335917,130,33173125
"2868","2021-06-19",1884,336799,137,33186302
"2869","2021-06-20",1592,337381,132,33198258
"2870","2021-06-21",2008,338314,182,33210599
"2871","2021-06-22",1643,339185,133,33219490
"2872","2021-06-23",2223,340436,144,33228118
"2873","2021-06-24",2130,341207,125,33241532
"2874","2021-06-25",1867,342050,81,33255312
"2875","2021-06-26",2672,343199,109,33270784
"2876","2021-06-27",2059,344100,161,33285820
"2877","2021-06-28",1730,344871,166,33298933
"2878","2021-06-29",2340,346440,136,33309404
"2879","2021-06-30",2015,347318,136,33320045
"2880","2021-07-01",1645,347784,110,33335726
"2881","2021-07-02",1702,348119,115,33347235
"2882","2021-07-03",2116,348547,103,33365848
"2883","2021-07-04",3666,349544,150,33382621
"2884","2021-07-05",2477,351377,166,33395569
"2885","2021-07-06",1661,351934,126,33405832
"2886","2021-07-07",2508,352857,170,33415026
"2887","2021-07-08",2796,354525,179,33435174
"2888","2021-07-09",2333,355352,117,33457842
"2889","2021-07-10",2165,356631,114,33641591
"2890","2021-07-11",2112,357643,144,33669090
"2891","2021-07-12",2308,359982,162,33689448
"2892","2021-07-13",2100,361346,176,33706094
"2893","2021-07-14",2480,361875,177,33735389
"2894","2021-07-15",2326,362426,140,33770098
"2895","2021-07-16",3108,363974,118,33808456
"2896","2021-07-17",2073,364581,123,33848894
"2897","2021-07-18",2386,365892,153,33891083
"2898","2021-07-19",2269,366765,177,33922404
"2899","2021-07-20",2445,369018,140,33950633
"2900","2021-07-21",2455,371502,167,33996272
"2901","2021-07-22",2575,373053,147,34047185
"2902","2021-07-23",2776,374293,115,34108452
"2903","2021-07-24",3139,375925,158,34181248
"2904","2021-07-25",2339,377782,152,34249673
"2905","2021-07-26",3880,379512,NA,34302666
"2906","2021-07-27",NA,383666,171,34345658
"2907","2021-07-28",2640,384526,178,34417093
"2908","2021-07-29",2294,386006,152,34503059
"2909","2021-07-30",4589,390940,167,34592171
"2910","2021-07-31",3463,391890,130,34691179
"2911","2021-08-01",2884,392853,148,34795685
"2912","2021-08-02",2422,393609,144,34876607
"2913","2021-08-03",2490,395564,145,34938967
"2914","2021-08-04",2342,396523,174,35042378
"2915","2021-08-05",1747,397013,153,35152860
"2916","2021-08-06",2051,397552,130,35276074
"2917","2021-08-07",2035,398648,101,35404263
"2918","2021-08-08",2392,399738,152,35537450
"2919","2021-08-09",2138,400187,171,35656603
"2920","2021-08-10",2031,401175,163,35752911
"2921","2021-08-11",2190,402013,128,35846587
"2922","2021-08-12",2574,402813,155,35982714
"2923","2021-08-13",2806,404247,126,36126310
"2924","2021-08-14",2487,405650,126,36276729
"2925","2021-08-15",2357,407146,165,36422337
"2926","2021-08-16",1992,408454,153,36560331
"2927","2021-08-17",2521,410227,151,36670353
"2928","2021-08-18",4114,414102,174,36780322
"2929","2021-08-19",3055,415678,194,36930951
"2930","2021-08-20",3138,416545,172,37099626
"2931","2021-08-21",3351,417338,178,37273404
"2932","2021-08-22",2406,418329,137,37440192
"2933","2021-08-23",2829,420819,193,37582542
"2934","2021-08-24",5344,423981,212,37708775
"2935","2021-08-25",3616,424761,176,37825848
"2936","2021-08-26",2876,425643,193,37988815
"2937","2021-08-27",2932,426295,157,38165556
"2938","2021-08-28",3458,427650,171,38351659
"2939","2021-08-29",3133,429302,186,38533635
"2940","2021-08-30",3485,431212,224,38684430
"2941","2021-08-31",5494,434718,252,38802149
"2942","2021-09-01",3629,437369,234,38936362
"2943","2021-09-02",3400,439142,210,39113042
"2944","2021-09-03",4146,440982,178,39311483
"2945","2021-09-04",5417,444208,206,39493163
"2946","2021-09-05",3885,445682,264,39675590
"2947","2021-09-06",3312,447242,198,39817351
"2948","2021-09-07",3777,449310,235,39941800
"2949","2021-09-08",4347,452701,192,40052162
"2950","2021-09-09",3707,454090,194,40169995
"2951","2021-09-10",3477,455021,146,40340859
"2952","2021-09-11",4533,457471,162,40527109
"2953","2021-09-12",5351,461648,276,40696286
"2954","2021-09-13",4552,467094,273,40849489
"2955","2021-09-14",4184,469580,249,40965369
"2956","2021-09-15",5038,472940,291,41078879
"2957","2021-09-16",5006,475818,248,41241279
"2958","2021-09-17",3663,476769,208,41404582
"2959","2021-09-18",4999,479237,214,41572149
"2960","2021-09-19",4867,480626,301,41729476
"2961","2021-09-20",5598,483827,306,41852813
"2962","2021-09-21",4494,487405,277,41949693
"2963","2021-09-22",3709,488966,285,42043071
"2964","2021-09-23",4055,490180,262,42178119
"2965","2021-09-24",5076,491925,227,42310649
"2966","2021-09-25",5886,494776,211,42447365
"2967","2021-09-26",5076,496249,271,42580856
"2968","2021-09-27",NA,498280,NA,42676881
"2969","2021-09-28",6714,504074,267,42753887
"2970","2021-09-29",4955,505432,288,42857736
"2971","2021-09-30",4998,507931,276,42975336
"2972","2021-10-01",4910,511356,245,43092756
"2973","2021-10-02",8527,514963,219,43216494
"2974","2021-10-03",5932,518060,273,43337782
"2975","2021-10-04",6662,521724,293,43419359
"2976","2021-10-05",6024,525642,311,43487707
"2977","2021-10-06",7635,533778,366,43575066
"2978","2021-10-07",8189,538030,439,43679903
"2979","2021-10-08",6558,540219,303,43797853
"2980","2021-10-09",10061,546106,328,43910463
"2981","2021-10-10",6723,549169,332,44018628
"2982","2021-10-11",7608,556655,339,44089103
"2983","2021-10-12",10193,562287,467,44148486
"2984","2021-10-13",10018,577788,505,44223574
"2985","2021-10-14",15385,595750,586,44315069
"2986","2021-10-15",18524,631944,553,44412642
"2987","2021-10-16",13604,667756,711,44509459
"2988","2021-10-17",13543,694305,700,44601038
"2989","2021-10-18",17804,727357,897,44663915
"2990","2021-10-19",22459,761490,1283,44713099
"2991","2021-10-20",17712,792247,956,44783478
"2992","2021-10-21",25699,819501,1450,44864798
"2993","2021-10-22",24787,833112,1226,44941532
"2994","2021-10-23",24675,855106,1050,45028978
"2995","2021-10-24",30520,883496,1412,45110368
"2996","2021-10-25",33659,901724,1407,45140952
"2997","2021-10-26",29673,913511,1378,45164728
"2998","2021-10-27",23473,923723,1425,45258489
"2999","2021-10-28",20325,932468,1214,45360934
"3000","2021-10-29",21323,943301,1176,45445057
"3001","2021-10-30",18588,949721,971,45548628
"3002","2021-10-31",24346,962739,1054,45635863
"3003","2021-11-01",24246,972012,1216,45665262
"3004","2021-11-02",20648,977774,1139,45685996
"3005","2021-11-03",21452,983990,1343,45813504
"3006","2021-11-04",17853,989356,1214,45887081
"3007","2021-11-05",17428,996439,1017,45966907
"3008","2021-11-06",18595,1009747,1021,46055522
"3009","2021-11-07",22880,1021618,1376,46144588
"3010","2021-11-08",19043,1031114,1285,46173655
"3011","2021-11-09",19605,1038012,1329,46199968
"3012","2021-11-10",23603,1045679,1473,46327282
"3013","2021-11-11",25239,1052917,1290,46410576
"3014","2021-11-12",23113,1062680,1149,46502847
"3015","2021-11-13",20517,1069763,981,46574280
"3016","2021-11-14",27431,1086065,1432,46697316
"3017","2021-11-15",32813,1104709,1729,46760589
"3018","2021-11-16",24333,1116312,1699,46789474
"3019","2021-11-17",24952,1124959,1634,46932238
"3020","2021-11-18",30311,1134105,1628,47029108
"3021","2021-11-19",21302,1140546,1125,47135292
"3022","2021-11-20",25154,1147306,1027,47259247
"3023","2021-11-21",23639,1155900,1305,47372811
"3024","2021-11-22",25106,1163415,1455,47412340
"3025","2021-11-23",23304,1170709,1435,47447238
"3026","2021-11-24",23802,1180151,1179,47601512
"3027","2021-11-25",24418,1189717,1051,47702472
"3028","2021-11-26",27744,1195851,1098,47808064
"3029","2021-11-27",22340,1200959,985,47878935
"3030","2021-11-28",26857,1214584,1397,47960139
"3031","2021-11-29",25576,1225322,1415,48009613
"3032","2021-11-30",30251,1235570,1599,48063383
"3033","2021-12-01",29616,1245562,1621,48162778
"3034","2021-12-02",30667,1254910,1535,48283411
"3035","2021-12-03",28276,1263596,1275,48416360
"3036","2021-12-04",24156,1273181,1270,48559430
"3037","2021-12-05",27031,1284426,1586,48710326
"3038","2021-12-06",28267,1296441,1866,48771546
"3039","2021-12-07",29619,1308866,1725,48823417
"3040","2021-12-08",27162,1317673,1768,49014618
"3041","2021-12-09",27333,1334967,1889,49140622
"3042","2021-12-10",30149,1345560,1480,49270803
"3043","2021-12-11",28460,1354130,1548,49408770
"3044","2021-12-12",29861,1365897,1794,49542180
"3045","2021-12-13",26295,1373638,1661,49601946
"3046","2021-12-14",27876,1379920,1670,49656847
"3047","2021-12-15",25018,1387666,1589,49849668
"3048","2021-12-16",24351,1395346,1554,49976279
"3049","2021-12-17",30991,1403833,1203,50123144
"3050","2021-12-18",31422,1411050,1173,50283795
"3051","2021-12-19",28255,1420756,1471,50444734
"3052","2021-12-20",24319,1427203,1500,50526004
"3053","2021-12-21",24167,1435157,1291,50622684
"3054","2021-12-22",29963,1442089,1385,50898046
"3055","2021-12-23",35892,1452444,1281,51102093
"3056","2021-12-24",29149,1459022,897,51341795
"3057","2021-12-25",29542,1465645,978,51624296
"3058","2021-12-26",34203,1476026,1514,51857048
"3059","2021-12-27",34402,1487046,1790,51955126
"3060","2021-12-28",27727,1495692,1772,52155208
"3061","2021-12-29",29955,1506718,1514,52643449
"3062","2021-12-30",27523,1512310,1322,53040369
"3063","2021-12-31",27208,1519126,1142,53515330
"3064","2022-01-01",24362,1527405,1274,54094311
"3065","2022-01-02",NA,1535657,NA,54548188
"3066","2022-01-03",26290,1541283,1514,54821520
"3067","2022-01-04",26814,1548842,1745,55197426
"3068","2022-01-05",25174,1554810,1553,56144493
"3069","2022-01-06",24398,1561468,1612,56861782
"3070","2022-01-07",24956,1567205,1375,57557909
"3071","2022-01-08",24379,1574918,1326,58335379
"3072","2022-01-09",22505,1590899,1676,59175991
"3073","2022-01-10",24105,1601738,1938,59580877
"3074","2022-01-11",24129,1610162,1697,60012891
"3075","2022-01-12",27266,1622143,1685,61349624
"3076","2022-01-13",24144,1628328,1608,62136811
"3077","2022-01-14",31466,1634604,1258,62976181
"3078","2022-01-15",25423,1640818,1228,63862507
"3079","2022-01-16",27318,1647455,1524,64748654
"3080","2022-01-17",22195,1655334,1621,65094195
"3081","2022-01-18",NA,1663484,NA,65406857
"3082","2022-01-19",NA,NA,NA,66254888
"3083","2022-01-20",NA,NA,NA,67437353
"3084","2022-01-21",NA,NA,NA,68199861
