"","Date","Date_MY","Comments","Users","Posts","Total","Nonagricultural.wage.and.salary","Nonagricultural.self.employment","Employed.part.time"
"1955","2018-12-19","2018-12",15,8945,4,"156,767","145,307","9,086","27,058"
"1956","2018-12-20","2018-12",63,8945,3,"156,767","145,307","9,086","27,058"
"1957","2018-12-21","2018-12",51,8945,8,"156,767","145,307","9,086","27,058"
"1958","2018-12-22","2018-12",56,8949,7,"156,767","145,307","9,086","27,058"
"1959","2018-12-23","2018-12",34,8949,1,"156,767","145,307","9,086","27,058"
"1960","2018-12-24","2018-12",15,8967,3,"156,767","145,307","9,086","27,058"
"1961","2018-12-25","2018-12",29,8974,3,"156,767","145,307","9,086","27,058"
"1962","2018-12-26","2018-12",43,8990,6,"156,767","145,307","9,086","27,058"
"1963","2018-12-27","2018-12",31,8995,3,"156,767","145,307","9,086","27,058"
"1964","2018-12-28","2018-12",35,9004,7,"156,767","145,307","9,086","27,058"
"1965","2018-12-29","2018-12",34,9016,9,"156,767","145,307","9,086","27,058"
"1966","2018-12-30","2018-12",28,9014,4,"156,767","145,307","9,086","27,058"
"1967","2018-12-31","2018-12",18,9019,3,"156,767","145,307","9,086","27,058"
"1968","2019-01-01","2019-1",313,11644,16,"156,614","145,250","8,907","26,753"
"1969","2019-01-02","2019-1",124,12796,13,"156,614","145,250","8,907","26,753"
"1970","2019-01-03","2019-1",87,12851,12,"156,614","145,250","8,907","26,753"
"1971","2019-01-04","2019-1",101,12863,12,"156,614","145,250","8,907","26,753"
"1972","2019-01-05","2019-1",99,12970,14,"156,614","145,250","8,907","26,753"
"1973","2019-01-06","2019-1",97,13007,15,"156,614","145,250","8,907","26,753"
"1974","2019-01-07","2019-1",NA,13052,NA,"156,614","145,250","8,907","26,753"
"1975","2019-01-08","2019-1",127,13052,17,"156,614","145,250","8,907","26,753"
"1976","2019-01-09","2019-1",73,13069,11,"156,614","145,250","8,907","26,753"
"1977","2019-01-10","2019-1",94,13180,11,"156,614","145,250","8,907","26,753"
"1978","2019-01-11","2019-1",100,13240,9,"156,614","145,250","8,907","26,753"
"1979","2019-01-12","2019-1",99,13274,13,"156,614","145,250","8,907","26,753"
"1980","2019-01-13","2019-1",77,13289,13,"156,614","145,250","8,907","26,753"
"1981","2019-01-14","2019-1",90,13316,14,"156,614","145,250","8,907","26,753"
"1982","2019-01-15","2019-1",59,13336,11,"156,614","145,250","8,907","26,753"
"1983","2019-01-16","2019-1",92,13385,16,"156,614","145,250","8,907","26,753"
"1984","2019-01-17","2019-1",88,13421,13,"156,614","145,250","8,907","26,753"
"1985","2019-01-18","2019-1",32,13554,9,"156,614","145,250","8,907","26,753"
"1986","2019-01-19","2019-1",53,13590,10,"156,614","145,250","8,907","26,753"
"1987","2019-01-20","2019-1",49,13628,7,"156,614","145,250","8,907","26,753"
"1988","2019-01-21","2019-1",71,13669,13,"156,614","145,250","8,907","26,753"
"1989","2019-01-22","2019-1",83,13679,14,"156,614","145,250","8,907","26,753"
"1990","2019-01-23","2019-1",106,13697,17,"156,614","145,250","8,907","26,753"
"1991","2019-01-24","2019-1",78,13747,8,"156,614","145,250","8,907","26,753"
"1992","2019-01-25","2019-1",72,13852,8,"156,614","145,250","8,907","26,753"
"1993","2019-01-26","2019-1",77,13889,12,"156,614","145,250","8,907","26,753"
"1994","2019-01-27","2019-1",146,14112,16,"156,614","145,250","8,907","26,753"
"1995","2019-01-28","2019-1",121,14599,22,"156,614","145,250","8,907","26,753"
"1996","2019-01-29","2019-1",103,14679,8,"156,614","145,250","8,907","26,753"
"1997","2019-01-30","2019-1",108,14734,21,"156,614","145,250","8,907","26,753"
"1998","2019-01-31","2019-1",70,14776,13,"156,614","145,250","8,907","26,753"
"1999","2019-02-01","2019-2",34,14803,12,"156,992","145,700","8,797","26,918"
"2000","2019-02-02","2019-2",58,14857,9,"156,992","145,700","8,797","26,918"
"2001","2019-02-03","2019-2",62,14879,11,"156,992","145,700","8,797","26,918"
"2002","2019-02-04","2019-2",78,14895,11,"156,992","145,700","8,797","26,918"
"2003","2019-02-05","2019-2",78,14914,13,"156,992","145,700","8,797","26,918"
"2004","2019-02-06","2019-2",111,15823,20,"156,992","145,700","8,797","26,918"
"2005","2019-02-07","2019-2",150,16216,27,"156,992","145,700","8,797","26,918"
"2006","2019-02-08","2019-2",62,16237,13,"156,992","145,700","8,797","26,918"
"2007","2019-02-09","2019-2",53,16272,10,"156,992","145,700","8,797","26,918"
"2008","2019-02-10","2019-2",69,16316,21,"156,992","145,700","8,797","26,918"
"2009","2019-02-11","2019-2",66,16378,10,"156,992","145,700","8,797","26,918"
"2010","2019-02-12","2019-2",74,16400,15,"156,992","145,700","8,797","26,918"
"2011","2019-02-13","2019-2",68,16442,16,"156,992","145,700","8,797","26,918"
"2012","2019-02-14","2019-2",88,16460,10,"156,992","145,700","8,797","26,918"
"2013","2019-02-15","2019-2",288,16608,21,"156,992","145,700","8,797","26,918"
"2014","2019-02-16","2019-2",131,16629,15,"156,992","145,700","8,797","26,918"
"2015","2019-02-17","2019-2",92,16656,16,"156,992","145,700","8,797","26,918"
"2016","2019-02-18","2019-2",118,16749,20,"156,992","145,700","8,797","26,918"
"2017","2019-02-19","2019-2",136,17036,18,"156,992","145,700","8,797","26,918"
"2018","2019-02-20","2019-2",164,17097,22,"156,992","145,700","8,797","26,918"
"2019","2019-02-21","2019-2",131,17187,16,"156,992","145,700","8,797","26,918"
"2020","2019-02-22","2019-2",82,17200,13,"156,992","145,700","8,797","26,918"
"2021","2019-02-23","2019-2",58,17193,15,"156,992","145,700","8,797","26,918"
"2022","2019-02-24","2019-2",99,17203,11,"156,992","145,700","8,797","26,918"
"2023","2019-02-25","2019-2",94,17228,12,"156,992","145,700","8,797","26,918"
"2024","2019-02-26","2019-2",98,17266,13,"156,992","145,700","8,797","26,918"
"2025","2019-02-27","2019-2",118,17485,16,"156,992","145,700","8,797","26,918"
"2026","2019-02-28","2019-2",120,17532,17,"156,992","145,700","8,797","26,918"
"2027","2019-03-01","2019-3",68,17565,12,"156,869","145,728","8,761","27,066"
"2028","2019-03-02","2019-3",92,17573,11,"156,869","145,728","8,761","27,066"
"2029","2019-03-03","2019-3",108,17585,15,"156,869","145,728","8,761","27,066"
"2030","2019-03-04","2019-3",101,17632,17,"156,869","145,728","8,761","27,066"
"2031","2019-03-05","2019-3",149,17689,18,"156,869","145,728","8,761","27,066"
"2032","2019-03-06","2019-3",106,17726,12,"156,869","145,728","8,761","27,066"
"2033","2019-03-07","2019-3",86,17747,27,"156,869","145,728","8,761","27,066"
"2034","2019-03-08","2019-3",68,17809,13,"156,869","145,728","8,761","27,066"
"2035","2019-03-09","2019-3",116,17952,22,"156,869","145,728","8,761","27,066"
"2036","2019-03-10","2019-3",152,18215,24,"156,869","145,728","8,761","27,066"
"2037","2019-03-11","2019-3",103,18343,24,"156,869","145,728","8,761","27,066"
"2038","2019-03-12","2019-3",119,18402,21,"156,869","145,728","8,761","27,066"
"2039","2019-03-13","2019-3",173,18433,20,"156,869","145,728","8,761","27,066"
"2040","2019-03-14","2019-3",95,18465,10,"156,869","145,728","8,761","27,066"
"2041","2019-03-15","2019-3",82,18509,9,"156,869","145,728","8,761","27,066"
"2042","2019-03-16","2019-3",89,18557,12,"156,869","145,728","8,761","27,066"
"2043","2019-03-17","2019-3",114,18659,21,"156,869","145,728","8,761","27,066"
"2044","2019-03-18","2019-3",112,18707,22,"156,869","145,728","8,761","27,066"
"2045","2019-03-19","2019-3",93,18743,15,"156,869","145,728","8,761","27,066"
"2046","2019-03-20","2019-3",NA,18768,NA,"156,869","145,728","8,761","27,066"
"2047","2019-03-21","2019-3",233,18835,21,"156,869","145,728","8,761","27,066"
"2048","2019-03-22","2019-3",NA,18935,NA,"156,869","145,728","8,761","27,066"
"2049","2019-03-23","2019-3",78,18950,12,"156,869","145,728","8,761","27,066"
"2050","2019-03-24","2019-3",148,19076,20,"156,869","145,728","8,761","27,066"
"2051","2019-03-25","2019-3",158,19209,19,"156,869","145,728","8,761","27,066"
"2052","2019-03-26","2019-3",110,19255,10,"156,869","145,728","8,761","27,066"
"2053","2019-03-27","2019-3",163,19281,15,"156,869","145,728","8,761","27,066"
"2054","2019-03-28","2019-3",138,19454,18,"156,869","145,728","8,761","27,066"
"2055","2019-03-29","2019-3",181,19664,22,"156,869","145,728","8,761","27,066"
"2056","2019-03-30","2019-3",105,19707,11,"156,869","145,728","8,761","27,066"
"2057","2019-03-31","2019-3",113,19748,16,"156,869","145,728","8,761","27,066"
"2058","2019-04-01","2019-4",196,19851,17,"156,744","145,768","8,570","26,976"
"2059","2019-04-02","2019-4",130,19891,12,"156,744","145,768","8,570","26,976"
"2060","2019-04-03","2019-4",140,19964,25,"156,744","145,768","8,570","26,976"
"2061","2019-04-04","2019-4",168,20256,22,"156,744","145,768","8,570","26,976"
"2062","2019-04-05","2019-4",206,20468,17,"156,744","145,768","8,570","26,976"
"2063","2019-04-06","2019-4",194,20629,16,"156,744","145,768","8,570","26,976"
"2064","2019-04-07","2019-4",132,20802,24,"156,744","145,768","8,570","26,976"
"2065","2019-04-08","2019-4",88,20991,18,"156,744","145,768","8,570","26,976"
"2066","2019-04-09","2019-4",142,21167,23,"156,744","145,768","8,570","26,976"
"2067","2019-04-10","2019-4",170,21350,32,"156,744","145,768","8,570","26,976"
"2068","2019-04-11","2019-4",205,21454,19,"156,744","145,768","8,570","26,976"
"2069","2019-04-12","2019-4",113,21575,21,"156,744","145,768","8,570","26,976"
"2070","2019-04-13","2019-4",121,21652,9,"156,744","145,768","8,570","26,976"
"2071","2019-04-14","2019-4",143,21962,20,"156,744","145,768","8,570","26,976"
"2072","2019-04-15","2019-4",150,22423,29,"156,744","145,768","8,570","26,976"
"2073","2019-04-16","2019-4",193,22565,33,"156,744","145,768","8,570","26,976"
"2074","2019-04-17","2019-4",213,22652,24,"156,744","145,768","8,570","26,976"
"2075","2019-04-18","2019-4",130,22782,17,"156,744","145,768","8,570","26,976"
"2076","2019-04-19","2019-4",129,22960,20,"156,744","145,768","8,570","26,976"
"2077","2019-04-20","2019-4",64,23155,13,"156,744","145,768","8,570","26,976"
"2078","2019-04-21","2019-4",163,23262,22,"156,744","145,768","8,570","26,976"
"2079","2019-04-22","2019-4",169,23336,25,"156,744","145,768","8,570","26,976"
"2080","2019-04-23","2019-4",237,23469,26,"156,744","145,768","8,570","26,976"
"2081","2019-04-24","2019-4",132,23544,30,"156,744","145,768","8,570","26,976"
"2082","2019-04-25","2019-4",138,23628,19,"156,744","145,768","8,570","26,976"
"2083","2019-04-26","2019-4",151,23670,19,"156,744","145,768","8,570","26,976"
"2084","2019-04-27","2019-4",140,23750,25,"156,744","145,768","8,570","26,976"
"2085","2019-04-28","2019-4",158,23811,15,"156,744","145,768","8,570","26,976"
"2086","2019-04-29","2019-4",158,23886,32,"156,744","145,768","8,570","26,976"
"2087","2019-04-30","2019-4",169,23987,33,"156,744","145,768","8,570","26,976"
"2088","2019-05-01","2019-5",199,24072,22,"156,868","145,746","8,689","27,082"
"2089","2019-05-02","2019-5",165,24186,19,"156,868","145,746","8,689","27,082"
"2090","2019-05-03","2019-5",114,24209,21,"156,868","145,746","8,689","27,082"
"2091","2019-05-04","2019-5",93,24276,17,"156,868","145,746","8,689","27,082"
"2092","2019-05-05","2019-5",141,24356,15,"156,868","145,746","8,689","27,082"
"2093","2019-05-06","2019-5",158,24526,17,"156,868","145,746","8,689","27,082"
"2094","2019-05-07","2019-5",211,24668,33,"156,868","145,746","8,689","27,082"
"2095","2019-05-08","2019-5",191,24739,31,"156,868","145,746","8,689","27,082"
"2096","2019-05-09","2019-5",136,24806,21,"156,868","145,746","8,689","27,082"
"2097","2019-05-10","2019-5",164,24853,12,"156,868","145,746","8,689","27,082"
"2098","2019-05-11","2019-5",121,24907,13,"156,868","145,746","8,689","27,082"
"2099","2019-05-12","2019-5",166,25015,19,"156,868","145,746","8,689","27,082"
"2100","2019-05-13","2019-5",133,25091,20,"156,868","145,746","8,689","27,082"
"2101","2019-05-14","2019-5",167,25201,20,"156,868","145,746","8,689","27,082"
"2102","2019-05-15","2019-5",193,25368,22,"156,868","145,746","8,689","27,082"
"2103","2019-05-16","2019-5",124,25440,19,"156,868","145,746","8,689","27,082"
"2104","2019-05-17","2019-5",124,25477,17,"156,868","145,746","8,689","27,082"
"2105","2019-05-18","2019-5",131,25533,24,"156,868","145,746","8,689","27,082"
"2106","2019-05-19","2019-5",91,25578,20,"156,868","145,746","8,689","27,082"
"2107","2019-05-20","2019-5",135,25633,19,"156,868","145,746","8,689","27,082"
"2108","2019-05-21","2019-5",191,25664,25,"156,868","145,746","8,689","27,082"
"2109","2019-05-22","2019-5",200,25726,24,"156,868","145,746","8,689","27,082"
"2110","2019-05-23","2019-5",185,25839,26,"156,868","145,746","8,689","27,082"
"2111","2019-05-24","2019-5",91,25875,17,"156,868","145,746","8,689","27,082"
"2112","2019-05-25","2019-5",197,26205,26,"156,868","145,746","8,689","27,082"
"2113","2019-05-26","2019-5",160,26405,19,"156,868","145,746","8,689","27,082"
"2114","2019-05-27","2019-5",259,26476,35,"156,868","145,746","8,689","27,082"
"2115","2019-05-28","2019-5",262,26612,29,"156,868","145,746","8,689","27,082"
"2116","2019-05-29","2019-5",279,26950,27,"156,868","145,746","8,689","27,082"
"2117","2019-05-30","2019-5",182,27084,23,"156,868","145,746","8,689","27,082"
"2118","2019-05-31","2019-5",106,27274,15,"156,868","145,746","8,689","27,082"
"2119","2019-06-01","2019-6",149,27339,17,"157,123","146,045","8,716","26,686"
"2120","2019-06-02","2019-6",155,27399,28,"157,123","146,045","8,716","26,686"
"2121","2019-06-03","2019-6",247,27562,31,"157,123","146,045","8,716","26,686"
"2122","2019-06-04","2019-6",356,27722,26,"157,123","146,045","8,716","26,686"
"2123","2019-06-05","2019-6",211,27780,26,"157,123","146,045","8,716","26,686"
"2124","2019-06-06","2019-6",172,27841,34,"157,123","146,045","8,716","26,686"
"2125","2019-06-07","2019-6",135,27916,21,"157,123","146,045","8,716","26,686"
"2126","2019-06-08","2019-6",152,28330,16,"157,123","146,045","8,716","26,686"
"2127","2019-06-09","2019-6",193,28847,21,"157,123","146,045","8,716","26,686"
"2128","2019-06-10","2019-6",162,29173,27,"157,123","146,045","8,716","26,686"
"2129","2019-06-11","2019-6",165,29234,29,"157,123","146,045","8,716","26,686"
"2130","2019-06-12","2019-6",141,29319,29,"157,123","146,045","8,716","26,686"
"2131","2019-06-13","2019-6",188,29460,24,"157,123","146,045","8,716","26,686"
"2132","2019-06-14","2019-6",251,29541,16,"157,123","146,045","8,716","26,686"
"2133","2019-06-15","2019-6",173,29936,25,"157,123","146,045","8,716","26,686"
"2134","2019-06-16","2019-6",228,30081,31,"157,123","146,045","8,716","26,686"
"2135","2019-06-17","2019-6",111,30220,26,"157,123","146,045","8,716","26,686"
"2136","2019-06-18","2019-6",150,30331,24,"157,123","146,045","8,716","26,686"
"2137","2019-06-19","2019-6",121,30518,18,"157,123","146,045","8,716","26,686"
"2138","2019-06-20","2019-6",172,30693,24,"157,123","146,045","8,716","26,686"
"2139","2019-06-21","2019-6",184,30797,22,"157,123","146,045","8,716","26,686"
"2140","2019-06-22","2019-6",170,30884,27,"157,123","146,045","8,716","26,686"
"2141","2019-06-23","2019-6",217,30964,27,"157,123","146,045","8,716","26,686"
"2142","2019-06-24","2019-6",214,31052,38,"157,123","146,045","8,716","26,686"
"2143","2019-06-25","2019-6",191,31161,33,"157,123","146,045","8,716","26,686"
"2144","2019-06-26","2019-6",154,31313,24,"157,123","146,045","8,716","26,686"
"2145","2019-06-27","2019-6",NA,31386,NA,"157,123","146,045","8,716","26,686"
"2146","2019-06-28","2019-6",183,31556,21,"157,123","146,045","8,716","26,686"
"2147","2019-06-29","2019-6",118,31630,22,"157,123","146,045","8,716","26,686"
"2148","2019-06-30","2019-6",167,31756,29,"157,123","146,045","8,716","26,686"
"2149","2019-07-01","2019-7",150,31905,21,"157,488","146,039","8,852","26,873"
"2150","2019-07-02","2019-7",156,32164,28,"157,488","146,039","8,852","26,873"
"2151","2019-07-03","2019-7",208,32268,22,"157,488","146,039","8,852","26,873"
"2152","2019-07-04","2019-7",194,32598,22,"157,488","146,039","8,852","26,873"
"2153","2019-07-05","2019-7",121,32672,14,"157,488","146,039","8,852","26,873"
"2154","2019-07-06","2019-7",123,32799,16,"157,488","146,039","8,852","26,873"
"2155","2019-07-07","2019-7",121,32917,25,"157,488","146,039","8,852","26,873"
"2156","2019-07-08","2019-7",158,33109,30,"157,488","146,039","8,852","26,873"
"2157","2019-07-09","2019-7",245,33274,27,"157,488","146,039","8,852","26,873"
"2158","2019-07-10","2019-7",249,33410,31,"157,488","146,039","8,852","26,873"
"2159","2019-07-11","2019-7",159,33506,21,"157,488","146,039","8,852","26,873"
"2160","2019-07-12","2019-7",206,33641,31,"157,488","146,039","8,852","26,873"
"2161","2019-07-13","2019-7",182,33732,22,"157,488","146,039","8,852","26,873"
"2162","2019-07-14","2019-7",272,33880,33,"157,488","146,039","8,852","26,873"
"2163","2019-07-15","2019-7",488,34051,43,"157,488","146,039","8,852","26,873"
"2164","2019-07-16","2019-7",258,34144,27,"157,488","146,039","8,852","26,873"
"2165","2019-07-17","2019-7",165,34300,26,"157,488","146,039","8,852","26,873"
"2166","2019-07-18","2019-7",179,34447,27,"157,488","146,039","8,852","26,873"
"2167","2019-07-19","2019-7",190,34507,15,"157,488","146,039","8,852","26,873"
"2168","2019-07-20","2019-7",105,34701,22,"157,488","146,039","8,852","26,873"
"2169","2019-07-21","2019-7",180,34772,26,"157,488","146,039","8,852","26,873"
"2170","2019-07-22","2019-7",201,34880,31,"157,488","146,039","8,852","26,873"
"2171","2019-07-23","2019-7",276,35094,38,"157,488","146,039","8,852","26,873"
"2172","2019-07-24","2019-7",231,35235,34,"157,488","146,039","8,852","26,873"
"2173","2019-07-25","2019-7",174,35334,33,"157,488","146,039","8,852","26,873"
"2174","2019-07-26","2019-7",119,35435,21,"157,488","146,039","8,852","26,873"
"2175","2019-07-27","2019-7",155,35498,15,"157,488","146,039","8,852","26,873"
"2176","2019-07-28","2019-7",145,35656,33,"157,488","146,039","8,852","26,873"
"2177","2019-07-29","2019-7",227,35787,29,"157,488","146,039","8,852","26,873"
"2178","2019-07-30","2019-7",201,35906,38,"157,488","146,039","8,852","26,873"
"2179","2019-07-31","2019-7",207,36018,31,"157,488","146,039","8,852","26,873"
"2180","2019-08-01","2019-8",131,36118,29,"157,780","146,470","8,766","26,915"
"2181","2019-08-02","2019-8",125,36207,26,"157,780","146,470","8,766","26,915"
"2182","2019-08-03","2019-8",132,36353,16,"157,780","146,470","8,766","26,915"
"2183","2019-08-04","2019-8",161,36505,26,"157,780","146,470","8,766","26,915"
"2184","2019-08-05","2019-8",237,36594,29,"157,780","146,470","8,766","26,915"
"2185","2019-08-06","2019-8",235,36707,28,"157,780","146,470","8,766","26,915"
"2186","2019-08-07","2019-8",198,36829,28,"157,780","146,470","8,766","26,915"
"2187","2019-08-08","2019-8",170,36953,31,"157,780","146,470","8,766","26,915"
"2188","2019-08-09","2019-8",115,37064,34,"157,780","146,470","8,766","26,915"
"2189","2019-08-10","2019-8",208,37246,26,"157,780","146,470","8,766","26,915"
"2190","2019-08-11","2019-8",202,37473,37,"157,780","146,470","8,766","26,915"
"2191","2019-08-12","2019-8",282,37602,43,"157,780","146,470","8,766","26,915"
"2192","2019-08-13","2019-8",206,37759,33,"157,780","146,470","8,766","26,915"
"2193","2019-08-14","2019-8",177,37936,31,"157,780","146,470","8,766","26,915"
"2194","2019-08-15","2019-8",140,38111,36,"157,780","146,470","8,766","26,915"
"2195","2019-08-16","2019-8",112,38276,31,"157,780","146,470","8,766","26,915"
"2196","2019-08-17","2019-8",146,38433,22,"157,780","146,470","8,766","26,915"
"2197","2019-08-18","2019-8",147,38666,26,"157,780","146,470","8,766","26,915"
"2198","2019-08-19","2019-8",197,38797,29,"157,780","146,470","8,766","26,915"
"2199","2019-08-20","2019-8",NA,38963,NA,"157,780","146,470","8,766","26,915"
"2200","2019-08-21","2019-8",260,39703,37,"157,780","146,470","8,766","26,915"
"2201","2019-08-22","2019-8",319,39913,38,"157,780","146,470","8,766","26,915"
"2202","2019-08-23","2019-8",156,40012,27,"157,780","146,470","8,766","26,915"
"2203","2019-08-24","2019-8",179,40145,18,"157,780","146,470","8,766","26,915"
"2204","2019-08-25","2019-8",225,40350,21,"157,780","146,470","8,766","26,915"
"2205","2019-08-26","2019-8",262,40653,26,"157,780","146,470","8,766","26,915"
"2206","2019-08-27","2019-8",295,40839,39,"157,780","146,470","8,766","26,915"
"2207","2019-08-28","2019-8",364,41109,45,"157,780","146,470","8,766","26,915"
"2208","2019-08-29","2019-8",399,41254,48,"157,780","146,470","8,766","26,915"
"2209","2019-08-30","2019-8",337,41317,35,"157,780","146,470","8,766","26,915"
"2210","2019-08-31","2019-8",158,41416,17,"157,780","146,470","8,766","26,915"
